Order_ID,Order_Date,Ship_Date,Region,Country,State,Category,Sub_Category,Customer_Segment,Sales,Quantity,Discount,Profit
AMZ101098,2023-10-30,2023-12-14,West,India,Maharashtra,Fashion,Clothing,Consumer,29071.39,8,0.05,2907.14
AMZ101099,2023-08-16,2023-09-16,Central,India,Delhi,Beauty,Cookware,Corporate,3761.66,5,0.02,489.02
AMZ101100,2023-12-31,2023-09-27,North,India,Delhi,Home & Kitchen,Cookware,Small Business,9968.81,7,0.17,-199.38
AMZ101101,2023-08-04,2023-07-01,North,India,Kerala,Fashion,Clothing,Small Business,20666.56,1,0.25,-2066.66
AMZ101102,2023-07-03,2023-06-10,East,India,Telangana,Books,Fiction,Corporate,46878.99,2,0.27,-5625.48
AMZ101103,2023-01-15,2023-12-18,South,India,Maharashtra,Electronics,Skincare,Small Business,19173.97,1,0.13,383.48
AMZ101104,2023-06-06,2023-10-16,West,India,Karnataka,Fashion,Fiction,Small Business,33371.67,5,0.46,-10345.22
AMZ101105,2023-05-16,2023-10-16,West,India,Maharashtra,Fashion,Skincare,Consumer,13126.82,6,0.18,-393.8
AMZ101106,2023-09-18,2023-08-15,South,India,Tamil Nadu,Beauty,Laptops,Small Business,6788.16,9,0.02,882.46
AMZ101107,2023-06-06,2023-01-12,North,India,Maharashtra,Home & Kitchen,Mobiles,Consumer,3397.56,8,0.15,0.0
AMZ101108,2023-02-16,2023-01-11,East,India,Maharashtra,Home & Kitchen,Furniture,Corporate,15617.97,7,0.27,-1874.16
AMZ101109,2023-11-20,2023-09-29,East,India,Kerala,Electronics,Furniture,Consumer,8304.22,5,0.2,-415.21
AMZ101110,2023-11-28,2023-10-01,West,India,Karnataka,Books,Mobiles,Corporate,9113.52,3,0.14,91.14
AMZ101111,2023-06-22,2023-07-03,East,India,Tamil Nadu,Electronics,Laptops,Corporate,38157.59,9,0.07,3052.61
AMZ101112,2023-05-10,2023-06-03,South,India,Gujarat,Fashion,Furniture,Corporate,1283.98,5,0.41,-333.83
AMZ101113,2023-04-05,2023-11-12,North,India,Kerala,Fashion,Fiction,Corporate,28111.6,3,0.5,-9839.06
AMZ101114,2023-04-25,2023-12-01,South,India,Gujarat,Home & Kitchen,Clothing,Corporate,19283.34,3,0.16,-192.83
AMZ101115,2023-08-31,2023-05-05,Central,India,Kerala,Books,Mobiles,Consumer,25574.22,3,0.19,-1022.97
AMZ101116,2023-10-19,2023-04-25,West,India,Delhi,Beauty,Fiction,Corporate,28360.1,6,0.31,-4537.62
AMZ101117,2023-10-09,2023-10-06,East,India,Kerala,Books,Footwear,Small Business,16011.7,1,0.36,-3362.46
AMZ101118,2023-10-26,2023-08-02,Central,India,Telangana,Fashion,Laptops,Small Business,15107.89,4,0.2,-755.39
AMZ101119,2023-10-10,2023-06-22,East,India,Maharashtra,Beauty,Mobiles,Corporate,36803.39,8,0.45,-11041.02
AMZ101120,2023-03-10,2023-10-16,North,India,Delhi,Books,Furniture,Small Business,43628.21,3,0.28,-5671.67
AMZ101121,2023-05-28,2023-06-24,North,India,Karnataka,Books,Laptops,Consumer,10032.79,5,0.23,-802.62
AMZ101122,2023-01-11,2023-04-24,North,India,Gujarat,Beauty,Clothing,Consumer,5332.13,2,0.32,-906.46
AMZ101123,2023-09-11,2023-05-03,East,India,Kerala,Fashion,Laptops,Corporate,44940.89,2,0.48,-14830.49
AMZ101124,2023-11-26,2023-02-02,Central,India,Maharashtra,Books,Laptops,Corporate,17819.83,7,0.4,-4454.96
AMZ101125,2023-12-26,2023-08-11,North,India,Karnataka,Beauty,Clothing,Corporate,27790.21,3,0.02,3612.73
AMZ101126,2023-02-07,2023-04-30,Central,India,Telangana,Fashion,Cookware,Small Business,18297.39,5,0.17,-365.95
AMZ101127,2023-05-14,2023-02-09,East,India,Karnataka,Beauty,Clothing,Small Business,6727.22,3,0.24,-605.45
AMZ101128,2023-07-19,2023-09-26,Central,India,Maharashtra,Beauty,Fiction,Consumer,29671.92,6,0.16,-296.72
AMZ101129,2023-01-23,2023-08-22,East,India,Telangana,Books,Laptops,Small Business,26494.47,3,0.35,-5298.89
AMZ101130,2023-10-30,2023-01-19,East,India,Karnataka,Fashion,Skincare,Consumer,10548.18,8,0.41,-2742.53
AMZ101131,2023-12-12,2023-05-30,West,India,Telangana,Books,Clothing,Small Business,22867.52,2,0.37,-5030.85
AMZ101132,2023-10-29,2023-05-30,East,India,Kerala,Electronics,Cookware,Consumer,39948.9,3,0.49,-13582.63
AMZ101133,2023-12-29,2023-05-07,East,India,Kerala,Electronics,Fiction,Corporate,29726.09,8,0.14,297.26
AMZ101134,2023-08-06,2023-10-30,South,India,Maharashtra,Fashion,Skincare,Small Business,5297.41,8,0.44,-1536.25
AMZ101135,2023-05-21,2023-12-27,North,India,Maharashtra,Beauty,Skincare,Consumer,27627.06,1,0.38,-6354.22
AMZ101136,2023-04-14,2023-08-27,West,India,Telangana,Books,Mobiles,Small Business,35285.55,8,0.18,-1058.57
AMZ101137,2023-07-29,2023-05-16,West,India,Tamil Nadu,Books,Clothing,Corporate,39738.82,2,0.37,-8742.54
AMZ101138,2023-04-21,2023-06-01,West,India,Delhi,Fashion,Clothing,Consumer,31641.32,7,0.05,3164.13
AMZ101139,2023-04-14,2023-08-25,South,India,Karnataka,Fashion,Laptops,Small Business,8056.58,6,0.39,-1933.58
AMZ101140,2023-11-12,2023-08-13,East,India,Karnataka,Electronics,Fiction,Small Business,35653.58,2,0.27,-4278.43
AMZ101141,2023-06-20,2023-07-23,North,India,Tamil Nadu,Home & Kitchen,Mobiles,Corporate,34028.42,5,0.15,0.0
AMZ101142,2023-12-22,2023-09-14,Central,India,Tamil Nadu,Fashion,Footwear,Corporate,1709.13,7,0.33,-307.64
AMZ101143,2023-11-20,2023-03-28,East,India,Tamil Nadu,Home & Kitchen,Footwear,Consumer,20881.51,8,0.32,-3549.86
AMZ101144,2023-05-13,2023-05-31,South,India,Gujarat,Fashion,Furniture,Small Business,16981.04,3,0.1,849.05
AMZ101145,2023-10-20,2023-08-24,East,India,Gujarat,Beauty,Clothing,Small Business,33635.9,1,0.02,4372.67
AMZ101146,2023-11-24,2023-12-12,East,India,Telangana,Beauty,Clothing,Corporate,11198.72,7,0.22,-783.91
AMZ101147,2023-05-07,2023-01-23,South,India,Gujarat,Electronics,Mobiles,Corporate,29748.16,5,0.28,-3867.26
AMZ101148,2023-04-16,2023-12-15,West,India,Kerala,Electronics,Cookware,Consumer,45703.7,5,0.44,-13254.07
AMZ101149,2023-04-02,2023-10-13,West,India,Kerala,Home & Kitchen,Footwear,Small Business,39991.22,7,0.46,-12397.28
AMZ101150,2023-10-14,2023-09-27,North,India,Maharashtra,Fashion,Furniture,Small Business,46112.16,1,0.26,-5072.34
AMZ101151,2023-02-20,2023-09-16,North,India,Telangana,Books,Mobiles,Consumer,48936.05,8,0.38,-11255.29
AMZ101152,2023-01-29,2023-01-30,West,India,Karnataka,Electronics,Clothing,Consumer,1028.17,5,0.22,-71.97
AMZ101153,2023-10-23,2023-08-02,Central,India,Delhi,Books,Footwear,Corporate,31325.69,8,0.37,-6891.65
AMZ101154,2023-10-24,2023-10-11,East,India,Maharashtra,Books,Fiction,Corporate,20935.55,5,0.1,1046.78
AMZ101155,2023-08-02,2023-02-20,Central,India,Karnataka,Fashion,Furniture,Consumer,43062.8,7,0.19,-1722.51
AMZ101156,2023-09-24,2023-04-06,East,India,Karnataka,Home & Kitchen,Laptops,Consumer,12964.83,3,0.32,-2204.02
AMZ101157,2023-09-14,2023-03-30,West,India,Telangana,Fashion,Footwear,Small Business,49060.96,2,0.01,6868.53
AMZ101158,2023-10-29,2023-02-14,North,India,Tamil Nadu,Electronics,Furniture,Consumer,30878.54,6,0.36,-6484.49
AMZ101159,2023-04-11,2023-10-06,North,India,Tamil Nadu,Books,Mobiles,Consumer,39780.1,5,0.42,-10740.63
AMZ101160,2023-12-12,2023-06-21,Central,India,Maharashtra,Fashion,Laptops,Small Business,4737.18,9,0.2,-236.86
AMZ101161,2023-04-20,2023-07-09,North,India,Tamil Nadu,Fashion,Furniture,Consumer,9581.17,4,0.22,-670.68
AMZ101162,2023-07-01,2023-12-20,West,India,Karnataka,Fashion,Furniture,Corporate,38040.98,3,0.43,-10651.47
AMZ101163,2023-11-09,2023-07-04,Central,India,Tamil Nadu,Electronics,Skincare,Corporate,1588.33,9,0.39,-381.2
AMZ101164,2023-01-01,2023-01-04,East,India,Gujarat,Home & Kitchen,Skincare,Small Business,40935.46,8,0.14,409.35
AMZ101165,2023-11-15,2023-07-11,North,India,Tamil Nadu,Fashion,Skincare,Consumer,1190.48,6,0.16,-11.9
AMZ101166,2023-02-24,2023-04-29,South,India,Karnataka,Electronics,Clothing,Corporate,33027.38,1,0.34,-6275.2
AMZ101167,2023-05-29,2023-01-20,North,India,Telangana,Books,Cookware,Corporate,18572.15,1,0.28,-2414.38
AMZ101168,2023-11-05,2023-01-24,East,India,Maharashtra,Beauty,Footwear,Corporate,30769.0,6,0.08,2153.83
AMZ101169,2023-05-17,2023-01-31,Central,India,Delhi,Electronics,Clothing,Corporate,34953.55,3,0.15,0.0
AMZ101170,2023-07-21,2023-10-23,East,India,Tamil Nadu,Beauty,Fiction,Consumer,17452.52,3,0.45,-5235.76
AMZ101171,2023-11-09,2023-04-19,South,India,Kerala,Fashion,Laptops,Consumer,5844.14,6,0.34,-1110.39
AMZ101172,2023-04-27,2024-01-03,West,India,Kerala,Fashion,Cookware,Consumer,3947.47,3,0.49,-1342.14
AMZ101173,2023-06-03,2023-10-09,North,India,Karnataka,Electronics,Furniture,Consumer,29652.33,6,0.38,-6820.04
AMZ101174,2023-10-18,2023-05-09,Central,India,Delhi,Beauty,Clothing,Corporate,26272.44,5,0.47,-8407.18
AMZ101175,2023-03-04,2023-08-18,West,India,Delhi,Fashion,Skincare,Small Business,37238.95,4,0.11,1489.56
AMZ101176,2023-09-01,2023-04-22,East,India,Gujarat,Books,Cookware,Small Business,25731.91,8,0.39,-6175.66
AMZ101177,2023-01-25,2023-05-17,Central,India,Delhi,Home & Kitchen,Fiction,Corporate,21411.07,2,0.01,2997.55
AMZ101178,2023-03-31,2023-12-29,West,India,Kerala,Home & Kitchen,Footwear,Corporate,20205.32,7,0.34,-3839.01
AMZ101179,2023-03-16,2023-07-06,Central,India,Telangana,Fashion,Fiction,Small Business,1809.12,4,0.23,-144.73
AMZ101180,2023-10-21,2023-05-25,South,India,Karnataka,Beauty,Laptops,Small Business,17110.08,2,0.17,-342.2
AMZ101181,2023-07-29,2023-03-14,South,India,Karnataka,Fashion,Mobiles,Corporate,48813.0,7,0.43,-13667.64
AMZ101182,2023-12-13,2023-05-10,North,India,Tamil Nadu,Beauty,Clothing,Corporate,43741.0,1,0.43,-12247.48
AMZ101183,2023-01-17,2023-12-31,North,India,Tamil Nadu,Books,Skincare,Consumer,16804.21,4,0.01,2352.59
AMZ101184,2023-05-08,2023-09-19,South,India,Tamil Nadu,Beauty,Laptops,Consumer,29595.87,9,0.3,-4439.38
AMZ101185,2023-12-30,2023-01-04,Central,India,Kerala,Fashion,Mobiles,Small Business,42441.19,4,0.18,-1273.24
AMZ101186,2023-09-08,2023-04-15,South,India,Kerala,Books,Skincare,Corporate,22343.08,3,0.21,-1340.58
AMZ101187,2023-06-28,2023-08-13,North,India,Kerala,Electronics,Skincare,Small Business,1388.91,2,0.42,-375.01
AMZ101188,2023-07-01,2023-11-17,South,India,Kerala,Home & Kitchen,Skincare,Consumer,4188.27,3,0.15,0.0
AMZ101189,2023-06-01,2023-12-29,South,India,Kerala,Fashion,Clothing,Consumer,25764.44,1,0.47,-8244.62
AMZ101190,2023-01-25,2023-12-21,Central,India,Kerala,Fashion,Laptops,Small Business,48487.25,8,0.09,2909.23
AMZ101191,2023-06-29,2023-01-11,West,India,Telangana,Fashion,Skincare,Consumer,34813.87,1,0.33,-6266.5
AMZ101192,2023-07-17,2023-10-30,North,India,Kerala,Books,Fiction,Corporate,4010.35,3,0.34,-761.97
AMZ101193,2023-12-10,2023-08-20,Central,India,Delhi,Electronics,Laptops,Small Business,9873.36,3,0.13,197.47
AMZ101194,2023-06-10,2023-08-08,South,India,Delhi,Beauty,Cookware,Corporate,38680.5,2,0.16,-386.81
AMZ101195,2023-06-26,2023-03-08,South,India,Gujarat,Electronics,Fiction,Corporate,42151.27,5,0.42,-11380.84
AMZ101196,2023-10-12,2023-04-23,West,India,Telangana,Books,Clothing,Consumer,31075.88,3,0.38,-7147.45
AMZ101197,2023-03-04,2023-01-14,North,India,Tamil Nadu,Fashion,Skincare,Corporate,32398.95,3,0.16,-323.99
AMZ101198,2023-05-30,2023-03-28,North,India,Maharashtra,Home & Kitchen,Laptops,Small Business,1902.7,8,0.27,-228.32
AMZ101199,2023-06-03,2023-08-23,East,India,Kerala,Fashion,Furniture,Corporate,41512.25,4,0.03,4981.47
AMZ101200,2023-06-05,2023-04-01,North,India,Gujarat,Beauty,Clothing,Corporate,39519.62,4,0.1,1975.98
AMZ101201,2023-02-18,2023-11-11,West,India,Maharashtra,Home & Kitchen,Laptops,Corporate,13322.24,3,0.24,-1199.0
AMZ101202,2023-12-03,2023-02-24,East,India,Delhi,Fashion,Cookware,Corporate,35579.5,1,0.04,3913.74
AMZ101203,2023-03-25,2023-01-13,East,India,Gujarat,Home & Kitchen,Skincare,Corporate,11135.3,8,0.42,-3006.53
AMZ101204,2023-12-27,2023-07-29,South,India,Gujarat,Electronics,Mobiles,Consumer,2496.34,1,0.36,-524.23
AMZ101205,2023-06-26,2023-01-15,South,India,Karnataka,Books,Skincare,Small Business,10456.26,7,0.47,-3346.0
AMZ101206,2023-05-28,2023-05-02,North,India,Delhi,Fashion,Mobiles,Consumer,9342.13,5,0.35,-1868.43
AMZ101207,2023-04-28,2023-01-21,East,India,Delhi,Beauty,Furniture,Small Business,17218.53,4,0.47,-5509.93
AMZ101208,2023-12-08,2023-03-17,South,India,Telangana,Electronics,Clothing,Small Business,21213.25,4,0.28,-2757.72
AMZ101209,2023-03-04,2023-09-01,West,India,Gujarat,Fashion,Cookware,Small Business,25672.68,8,0.3,-3850.9
AMZ101210,2023-07-08,2023-08-12,South,India,Kerala,Electronics,Laptops,Small Business,24099.32,6,0.49,-8193.77
AMZ101211,2023-12-26,2023-03-12,South,India,Delhi,Beauty,Laptops,Small Business,13898.39,1,0.32,-2362.73
AMZ101212,2023-02-18,2023-11-09,East,India,Gujarat,Fashion,Mobiles,Corporate,1943.95,8,0.02,252.71
AMZ101213,2023-11-23,2023-07-31,East,India,Telangana,Beauty,Cookware,Consumer,30452.53,2,0.36,-6395.03
AMZ101214,2023-09-14,2023-04-12,Central,India,Kerala,Home & Kitchen,Fiction,Consumer,20089.37,6,0.45,-6026.81
AMZ101215,2023-08-12,2023-07-06,West,India,Telangana,Beauty,Furniture,Corporate,15284.27,9,0.4,-3821.07
AMZ101216,2023-05-21,2023-05-13,East,India,Karnataka,Home & Kitchen,Mobiles,Small Business,43413.58,1,0.29,-6077.9
AMZ101217,2023-08-03,2023-04-22,North,India,Kerala,Fashion,Mobiles,Consumer,37463.79,6,0.34,-7118.12
AMZ101218,2023-07-30,2023-05-13,West,India,Gujarat,Home & Kitchen,Furniture,Corporate,42959.39,8,0.5,-15035.79
AMZ101219,2023-11-14,2023-01-21,West,India,Delhi,Fashion,Clothing,Corporate,25001.65,2,0.05,2500.16
AMZ101220,2023-02-01,2023-01-25,East,India,Delhi,Fashion,Laptops,Consumer,6981.1,5,0.33,-1256.6
AMZ101221,2023-06-07,2023-08-16,West,India,Gujarat,Books,Clothing,Consumer,34962.96,6,0.14,349.63
AMZ101222,2023-10-12,2023-06-04,East,India,Gujarat,Fashion,Cookware,Small Business,10700.65,5,0.32,-1819.11
AMZ101223,2023-11-01,2023-10-21,South,India,Gujarat,Home & Kitchen,Fiction,Small Business,22340.87,3,0.3,-3351.13
AMZ101224,2023-10-13,2023-08-19,Central,India,Tamil Nadu,Books,Skincare,Consumer,3717.54,4,0.08,260.23
AMZ101225,2023-05-24,2023-11-07,South,India,Kerala,Books,Footwear,Small Business,41352.77,7,0.1,2067.64
AMZ101226,2023-01-19,2023-12-26,East,India,Delhi,Fashion,Footwear,Corporate,6734.06,4,0.31,-1077.45
AMZ101227,2023-01-18,2023-07-22,East,India,Kerala,Beauty,Footwear,Small Business,45203.33,9,0.06,4068.3
AMZ101228,2023-09-14,2023-02-08,South,India,Telangana,Beauty,Furniture,Small Business,43279.41,2,0.13,865.59
AMZ101229,2023-03-19,2023-09-18,North,India,Delhi,Books,Mobiles,Corporate,23496.85,5,0.42,-6344.15
AMZ101230,2023-06-24,2023-07-08,North,India,Tamil Nadu,Fashion,Fiction,Small Business,37346.23,8,0.16,-373.46
AMZ101231,2023-07-13,2023-02-27,North,India,Gujarat,Beauty,Clothing,Corporate,31162.53,5,0.24,-2804.63
AMZ101232,2023-04-23,2023-01-21,East,India,Karnataka,Fashion,Skincare,Small Business,40252.24,8,0.47,-12880.72
AMZ101233,2023-04-24,2023-10-01,West,India,Gujarat,Fashion,Laptops,Consumer,21874.35,8,0.11,874.97
AMZ101234,2023-08-10,2023-04-30,East,India,Gujarat,Books,Footwear,Small Business,39397.52,9,0.19,-1575.9
AMZ101235,2023-06-15,2023-03-13,West,India,Tamil Nadu,Books,Clothing,Consumer,23391.61,6,0.3,-3508.74
AMZ101236,2023-11-15,2023-01-05,South,India,Kerala,Electronics,Footwear,Consumer,47077.81,4,0.38,-10827.9
AMZ101237,2023-05-12,2023-08-10,Central,India,Delhi,Beauty,Fiction,Consumer,24575.42,3,0.45,-7372.63
AMZ101238,2023-09-21,2023-01-15,West,India,Gujarat,Beauty,Footwear,Consumer,23399.65,5,0.46,-7253.89
AMZ101239,2023-02-24,2023-01-04,North,India,Delhi,Beauty,Laptops,Consumer,39361.06,6,0.39,-9446.65
AMZ101240,2023-12-25,2023-08-05,East,India,Maharashtra,Home & Kitchen,Skincare,Corporate,41168.1,3,0.11,1646.72
AMZ101241,2023-05-11,2023-08-18,South,India,Telangana,Fashion,Cookware,Corporate,27947.21,2,0.01,3912.61
AMZ101242,2023-10-15,2023-12-03,North,India,Kerala,Books,Cookware,Corporate,9399.99,7,0.19,-376.0
AMZ101243,2023-09-23,2023-07-06,South,India,Delhi,Beauty,Fiction,Consumer,23654.03,5,0.07,1892.32
AMZ101244,2023-06-11,2023-02-25,Central,India,Karnataka,Electronics,Cookware,Small Business,48419.59,9,0.36,-10168.11
AMZ101245,2023-03-28,2023-09-12,East,India,Telangana,Beauty,Furniture,Corporate,37772.82,3,0.33,-6799.11
AMZ101246,2023-02-24,2023-01-25,East,India,Karnataka,Fashion,Mobiles,Small Business,40652.55,8,0.02,5284.83
AMZ101247,2023-10-15,2023-06-12,Central,India,Gujarat,Fashion,Furniture,Small Business,2124.86,6,0.42,-573.71
AMZ101248,2023-06-27,2023-06-08,East,India,Telangana,Books,Clothing,Consumer,23659.04,4,0.12,709.77
AMZ101249,2023-12-15,2023-03-24,West,India,Delhi,Home & Kitchen,Furniture,Consumer,32507.75,9,0.22,-2275.54
AMZ101250,2023-01-08,2023-06-09,South,India,Telangana,Books,Clothing,Consumer,41586.62,5,0.33,-7485.59
AMZ101251,2023-11-17,2023-07-08,North,India,Gujarat,Beauty,Clothing,Corporate,2939.05,6,0.21,-176.34
AMZ101252,2023-11-09,2023-03-02,Central,India,Tamil Nadu,Electronics,Mobiles,Consumer,42695.72,9,0.22,-2988.7
AMZ101253,2023-09-04,2023-11-02,West,India,Kerala,Books,Laptops,Corporate,27645.85,7,0.03,3317.5
AMZ101254,2023-11-19,2023-11-16,North,India,Karnataka,Home & Kitchen,Skincare,Corporate,10267.04,5,0.2,-513.35
AMZ101255,2023-09-12,2024-01-02,North,India,Gujarat,Books,Fiction,Corporate,16204.13,2,0.38,-3726.95
AMZ101256,2023-11-24,2023-07-31,Central,India,Tamil Nadu,Fashion,Mobiles,Corporate,14455.51,4,0.46,-4481.21
AMZ101257,2023-02-23,2023-06-02,West,India,Telangana,Beauty,Fiction,Consumer,26777.52,2,0.21,-1606.65
AMZ101258,2023-09-06,2023-04-20,North,India,Telangana,Beauty,Cookware,Corporate,3058.44,3,0.21,-183.51
AMZ101259,2023-08-27,2023-03-18,North,India,Gujarat,Beauty,Cookware,Consumer,8347.54,3,0.35,-1669.51
AMZ101260,2023-08-17,2023-01-31,West,India,Delhi,Beauty,Furniture,Consumer,40728.31,4,0.47,-13033.06
AMZ101261,2023-03-08,2023-11-11,East,India,Telangana,Beauty,Clothing,Corporate,7063.9,6,0.13,141.28
AMZ101262,2023-02-20,2023-04-28,North,India,Delhi,Beauty,Footwear,Consumer,12053.12,3,0.22,-843.72
AMZ101263,2023-04-07,2023-12-23,South,India,Delhi,Electronics,Footwear,Small Business,22941.84,1,0.4,-5735.46
AMZ101264,2023-04-02,2023-07-12,West,India,Kerala,Home & Kitchen,Fiction,Consumer,26097.48,1,0.3,-3914.62
AMZ101265,2023-09-21,2023-01-20,North,India,Delhi,Beauty,Clothing,Consumer,38298.72,9,0.06,3446.88
AMZ101266,2023-10-18,2023-06-23,Central,India,Maharashtra,Home & Kitchen,Fiction,Corporate,22642.96,9,0.31,-3622.87
AMZ101267,2023-04-06,2023-08-17,South,India,Kerala,Beauty,Mobiles,Corporate,39598.3,5,0.09,2375.9
AMZ101268,2023-03-29,2023-12-17,North,India,Tamil Nadu,Books,Laptops,Consumer,31108.14,9,0.26,-3421.9
AMZ101269,2023-03-19,2023-07-03,South,India,Tamil Nadu,Beauty,Skincare,Corporate,6098.44,7,0.26,-670.83
AMZ101270,2023-10-15,2023-04-24,South,India,Telangana,Fashion,Mobiles,Small Business,8238.41,9,0.44,-2389.14
AMZ101271,2023-04-30,2023-07-03,East,India,Telangana,Electronics,Clothing,Small Business,22133.17,7,0.23,-1770.65
AMZ101272,2023-10-29,2023-05-27,South,India,Delhi,Books,Clothing,Corporate,20146.02,9,0.14,201.46
AMZ101273,2023-06-14,2023-11-16,East,India,Kerala,Books,Laptops,Consumer,37305.44,2,0.12,1119.16
AMZ101274,2023-07-01,2023-04-27,West,India,Kerala,Fashion,Fiction,Small Business,29246.49,8,0.44,-8481.48
AMZ101275,2023-08-11,2023-04-24,East,India,Maharashtra,Beauty,Furniture,Small Business,19712.59,7,0.09,1182.76
AMZ101276,2023-11-07,2023-09-09,Central,India,Delhi,Electronics,Furniture,Consumer,8952.63,6,0.21,-537.16
AMZ101277,2023-01-07,2023-09-09,North,India,Maharashtra,Books,Laptops,Corporate,11728.44,5,0.09,703.71
AMZ101278,2023-11-26,2023-10-31,West,India,Delhi,Electronics,Furniture,Small Business,28987.3,4,0.39,-6956.95
AMZ101279,2023-09-20,2023-11-10,West,India,Karnataka,Books,Footwear,Consumer,21460.22,7,0.24,-1931.42
AMZ101280,2023-06-10,2023-04-29,Central,India,Karnataka,Beauty,Furniture,Consumer,25988.91,3,0.18,-779.67
AMZ101281,2023-05-31,2023-10-29,East,India,Gujarat,Books,Furniture,Small Business,8948.53,8,0.18,-268.46
AMZ101282,2023-03-26,2023-06-11,North,India,Delhi,Books,Furniture,Corporate,33313.86,2,0.43,-9327.88
AMZ101283,2023-05-27,2023-07-18,East,India,Kerala,Home & Kitchen,Footwear,Small Business,42700.67,1,0.28,-5551.09
AMZ101284,2023-04-22,2023-09-18,South,India,Telangana,Beauty,Fiction,Consumer,13268.01,2,0.36,-2786.28
AMZ101285,2023-02-05,2023-05-29,East,India,Tamil Nadu,Fashion,Furniture,Small Business,24829.95,9,0.45,-7448.99
AMZ101286,2023-10-12,2023-08-29,West,India,Gujarat,Fashion,Cookware,Corporate,48788.6,5,0.45,-14636.58
AMZ101287,2023-07-07,2023-02-17,North,India,Telangana,Beauty,Footwear,Consumer,16995.47,8,0.16,-169.95
AMZ101288,2023-03-23,2023-07-18,East,India,Karnataka,Fashion,Laptops,Corporate,29954.79,3,0.48,-9885.08
AMZ101289,2023-01-02,2023-02-17,North,India,Delhi,Beauty,Mobiles,Small Business,4964.69,7,0.01,695.06
AMZ101290,2023-10-30,2023-03-20,North,India,Gujarat,Fashion,Laptops,Small Business,30497.74,2,0.19,-1219.91
AMZ101291,2023-07-16,2023-05-05,South,India,Delhi,Home & Kitchen,Mobiles,Corporate,4936.77,8,0.45,-1481.03
AMZ101292,2023-01-11,2023-03-17,South,India,Karnataka,Fashion,Skincare,Small Business,47982.15,7,0.14,479.82
AMZ101293,2023-08-22,2023-12-26,West,India,Gujarat,Books,Laptops,Corporate,35925.3,5,0.14,359.25
AMZ101294,2023-07-14,2023-05-18,Central,India,Karnataka,Beauty,Cookware,Small Business,39513.91,4,0.15,0.0
AMZ101295,2023-04-29,2023-04-01,North,India,Maharashtra,Electronics,Mobiles,Corporate,35353.17,1,0.31,-5656.51
AMZ101296,2023-01-20,2023-11-22,Central,India,Karnataka,Electronics,Mobiles,Corporate,29691.59,5,0.22,-2078.41
AMZ101297,2023-09-18,2023-03-03,West,India,Kerala,Beauty,Clothing,Consumer,22770.68,9,0.36,-4781.84
AMZ101298,2023-10-20,2023-05-19,North,India,Kerala,Home & Kitchen,Mobiles,Consumer,42989.48,4,0.45,-12896.84
AMZ101299,2023-09-13,2023-02-20,North,India,Delhi,Fashion,Mobiles,Corporate,47863.37,9,0.34,-9094.04
AMZ101300,2023-08-10,2023-09-17,Central,India,Tamil Nadu,Home & Kitchen,Clothing,Small Business,25202.29,2,0.1,1260.11
AMZ101301,2023-08-14,2023-04-18,East,India,Karnataka,Electronics,Furniture,Small Business,46610.98,4,0.47,-14915.51
AMZ101302,2023-02-22,2023-04-24,South,India,Telangana,Beauty,Furniture,Small Business,29374.98,9,0.13,587.5
AMZ101303,2023-12-21,2023-12-17,East,India,Kerala,Beauty,Clothing,Corporate,27150.02,4,0.07,2172.0
AMZ101304,2023-12-08,2023-09-12,Central,India,Tamil Nadu,Home & Kitchen,Footwear,Corporate,22996.9,5,0.04,2529.66
AMZ101305,2023-12-30,2023-04-29,South,India,Maharashtra,Home & Kitchen,Skincare,Corporate,10859.74,8,0.28,-1411.77
AMZ101306,2023-10-07,2023-07-18,East,India,Gujarat,Fashion,Mobiles,Corporate,684.12,1,0.06,61.57
AMZ101307,2023-03-22,2023-12-04,South,India,Gujarat,Books,Mobiles,Consumer,12454.56,1,0.07,996.36
AMZ101308,2023-07-21,2024-01-01,North,India,Kerala,Books,Clothing,Corporate,25731.3,9,0.15,0.0
AMZ101309,2023-06-07,2023-02-21,East,India,Tamil Nadu,Fashion,Clothing,Small Business,19308.02,9,0.14,193.08
AMZ101310,2023-04-30,2023-09-03,South,India,Kerala,Books,Footwear,Consumer,22700.02,4,0.3,-3405.0
AMZ101311,2023-02-28,2023-02-05,South,India,Gujarat,Electronics,Cookware,Small Business,49042.09,2,0.41,-12750.94
AMZ101312,2023-08-03,2023-10-30,South,India,Karnataka,Books,Furniture,Corporate,17838.48,9,0.38,-4102.85
AMZ101313,2023-05-08,2023-03-11,East,India,Tamil Nadu,Fashion,Laptops,Consumer,22883.06,4,0.13,457.66
AMZ101314,2023-08-12,2023-12-16,West,India,Delhi,Books,Cookware,Corporate,7109.02,6,0.12,213.27
AMZ101315,2023-07-28,2023-11-17,East,India,Karnataka,Beauty,Fiction,Consumer,2873.91,1,0.48,-948.39
AMZ101316,2023-04-25,2023-02-19,Central,India,Karnataka,Home & Kitchen,Furniture,Small Business,38882.77,9,0.0,5832.42
AMZ101317,2023-07-28,2023-03-16,East,India,Karnataka,Electronics,Mobiles,Corporate,28748.82,5,0.44,-8337.16
AMZ101318,2023-01-14,2023-07-12,South,India,Delhi,Beauty,Fiction,Corporate,38154.89,3,0.1,1907.74
